1,user182177
7,Paulo Rodrigues Pinto
0,atefkabani
3689,2cBGj7vsfp
35,Graham Edgecombe
4,dmillam
5,EFraim
0,nimmen
1,ChokkaMedex
4,Zapacila
7,Brian O'Neill
0,Peibol
0,Captain Skubalon
1,bennythemink
0,iya_dech
0,Cunning
2,deadmonkey
1,Ernesto Delgado
10,amonett
1,Kuyo
1,user400341
2,Cosmicnet
2,mavera
3,W3Coder
1,hcliff
1,Ikbear
1,user356503
1,Catwashere
0,Samuel Cai
1,dirrigc
2,Per-Frode Pedersen
2,woll-knaeuel
2,user262823
2,Rick Koliser
0,Kevin Horvath
0,aliceinwonderland
0,dzajdol
1,Jaleel
1,riahi
2,Alistair Collins
1,henkebenke
2,rathje40
1,thiagobrandam
3,Michelle
8,bengineerd
1,CrockPot
29,jblocksom
4,Chad Monahan
16,Chris Boran
1,resultsway
1,Gerard Yin
5,vinothkr
0,Mac Dude
0,yuli chika
1,Jody Hagins
3,Southgrove
4,Lair78
3,Marek Gregor
28,Jorge Brana
1,Aliaksei Shytkin
4,Jack Love
0,Zethex
6,soulseekah
0,alopes
6,iCoder86
0,"santosh pandey "
0,Frédéric Courtadoux
-1,Dan Martell
1,dpeterson3
14,Paul Richter
0,user340140
0,John Cruz
1,Oblio
4,Sølve Heggem
1,user3072
0,MARQUES
1,Andrew Roberts
101,crangos
0,bill_tx
0,Tammy Wilson
0,Dr.Cleo
2,r.crandall
1,Febri
2,edA-qa mort-ora-y
1,Kaido
4,Brian Turner
0,Ted Brunninkhuis
1,Pavel Samokha
3,Giriraj Govil
2,venomrld
3,Paul Onutor
2,Enatom
1,shafeer
16,Jay Wilde
3,Steven Behnke
5,buster
6,Shafqat Ahmed
0,FOOM
7,MarcWan
6,Aaron Marten
0,Jeremy Hutchinson
3,user52875
2,Chris Welsh
5,msi
0,Maxi
1,Tgibson
5,NN_
2,x2600
1,pasuna
1,JaydeepW
10,yorick
1,Martin E
28,zillaofthegods
1,Stive
1,fa323
2,Jennifer Grucza
1,chzigkol
2,user35467
1,Jay DeSouza
0,Raj Pandian
24,Tromus
1,Montana Flynn
2,Andreas Janson
1,Alex Milde
2,Cal S
1,user348398
0,durvesh
2,Apophenia Overload
5,mring
0,Tom Manhattan
0,KyleGobel
5,Jacek S
1,cocteau
1,Clemens
1,rpf3
0,Rizwan Sharif
3,cake
0,Pham
0,Myakka
1,Chad Wellington
11,sam2themax
2,user151339
1,Mohgeroth
3,Misha Narinsky
9,briandk
3,Randal Wakerley
7,gizmo
10,jskunkle
1,ciriarte
2,david a.
3,Oliver Friedrich
1,Laurent_1337
0,Kulvis
1,Ruben Penalva
2,user480776
1,ashimi70
0,user494636
3,Sequenzia
1,user518252
1,Dusan Novakovic
19,eduludi
5,user418836
5,JamesMac
13,keanu
4,atraudes
1,Juspar
0,user365351
0,xtremerunnerars
2,Tita
0,user398556
1,drupal
5,SkyBoxer
39,GMariakis
13,Chung Wu
0,hackbert
23,pradox
0,Jhovanny
1,Rojan
0,bo Gusman
1,Erkki Lindpere
16,Sanhe
4,iltdev
20,user297047
1,Manuel Freire
7,Kynan
2,dcm
0,s0crates9
1,Dr.Optix
1,hiren
11,Bigballs
5,KenJ
37,Adirael
1,Shawn Leslie
1,user134670
1,lmingle
14,John Mulder
44,sotto
3,chees
1,tuxmaul
2,Jebu
11,user68461
3,Philip Walton
0,tbonci
3,alchemist_faust
1,thorvald
4,mozhdeh
2,chris mccoy
2,knx
1,kondziu
20,Andrew G. Johnson
2,tomvo
2,stupidkid
3,jasper77
0,sword1010
0,jagadesh
3,robert hettinga
4,R2berto
1,S McKinley
3,jsrg1
1,Kevin Edwards
4,oliland
0,kwanroengjai
1,rls
0,LiMt
0,Alex Chugunov
4,Codesleuth
2,Haiperlink
0,zeperdi
0,eddai
1,Sahoo
0,WRonX
1,SwiftLion
0,jhsheets
4,Jesus Rodriguez
10,chicane
1,Redeemed1
19,Walty Yeung
9,qwertyuu
4,Tom Martin
2,Claudio
3,rudnev
5,keelo
1,john010117
1,gb96
0,DSlagle
9,Cylon
2,Chuck Adams
-1,user453529
3,AceJordin
4,Przemyslaw
15,Mukul Joshi
1,pballjew
0,mity
6,sampath
12,Ian G. Clifton
-4,Cyrano_fr
1,SuperX
0,Owen Roberts
4,Tim Medora
1,Trevor Fuson
1,norwad
0,Pratik Gujarathi
1,Bart Vandendriessche
6,gonewbgo
2,user408209
2,Jason B.
3,Minsc
2,peppermonkey
2,Julie in Austin
3,shadowme
0,user367696
6,Nadeem
6,Herb
13,Lars Tackmann
0,ta4ka
0,AlienRancher
1,gng
1,Jay Patel
4,Svenstaro
5,jmav
0,"Mena "
40,ecu
10,dayan
5,simoraman
10,nodmonkey
2,Katsuke
1,hlpiii
2,Asfand Qazi
0,caahab
7,Matt Hinze
13,Victor Noagbodji
11,Julien Oster
0,Jesper Jensen
1,GabrielC
3,mikecamimo
1,David19801
2,Yasel
1,Nogeek
0,Thomas Corbett
3,Marcus Maxwell
11,Donovan L.
0,doylecentral
1,Chris Rasys
2,lnrbob
2,user434366
2,Richard Lipton
3,law-of-fives
9,macserv
1,gabrielmaldi
-2,tmt055
0,Branko Dimitrijevic
0,Michael Osakede
4,user385028
0,G Dorrell
0,Andre Kirchner
1,Oblomov
2,Jordan Brown
2,unagimiyagi
2,svena
7,HoMe
5,mcmSEA
4,David Zureick-Brown
1,donjay
1,dhg
4,fjs6
1,sshevlyagin
17,user312729
3,llazzaro
1,Umesh
1,EnotionZ
0,Gabe Martin
0,apollo
1,backyardKiwi
3,user70242
1,Mark Kram
2,noonex
3,Bob Knothe
2,boxymoron
6,Kirill Trofimov
8,Michael Deardeuff
0,Aaron Cooper
0,user25414
42,user46785
6,user66082
8,FarMcKon
12,arrayfire
3,Walden Leverich
1,GôTô
1,Vlada
0,user486011
5,SimpleOne
1,Fabricio Sanchez
0,darren osborn
0,Olli Kallioinen
10,Bajlo
6,Amir Abolfazli
4,user404242
60,Michael Matthew Toomim
3,user442482
2,Al B
0,user344083
11,jbindel
0,user354088
1,Nogga
5,Snea
0,Eudis Duran
0,xhuur
2,MSchips
0,Tony O'Keeffe
6,fimbaz
5,user310070
3,user170385
1,prhayes
27,ezgar
2,Jronny
4,Vultaire
0,Siva Kumar
7,JorgeO
6,Flow
3,markti
2,jfburdet
4,Manfred Moser
0,pigiuz
21,Justin Bennett
23,maxsilver
3,Raz
2,Dan Wilson
5,humcfc
4,holiveira
1,artm
1,eblis01
5,vlacko
0,Matija Han
0,dartacus
4,pacman.
0,"Dement "
1,Hariprasad
3,Spliffster
0,saurabht
0,commarts
2,edvz
2,Ben Hochberg
-1,R_McCallan
0,lostinavoidofcompletelostness
0,Bagger
1,Pankratz
1,meshwerk
4,Jaglan Beta
2,David Xavier
2,Thomas Dankert
0,serim urhan
1,JoeCoder
1,Bassem Sameh
0,srinu
0,Alan Robertson
1,crapbag
2,Carlos Maiolino
1,javacaptain
1,user244155
4,Rusty Horse
1,Vasilij
3,Dejell
2,Alexei.Ozon
0,wrb302
4,Mart Roosmaa
4,NTC
0,Chris Staffa
14,NeverAgain
9,pex
0,Bill Blum
1,Kyle_109
14,James Broadhead
4,JeffFerguson
6,PhilipC
5,djromero
100,kauppi
3,Jonathan Barbero
5,fincomus
3,mdja
5,Gerard
8,Royd Brayshay
5,BiCen
0,nikitas350
4,Jean Louis
14,Eugenious
6,Mike Axiak
16,Harkish
2,sfp
3,PARUS
5,newprospect
1,Luke Vella
0,jeffatrackaid
11,Randy J Parker
1,thomh
2,Mad Max
0,dddddd
0,Ayubinator
1,wibisono
3,lyborko
2,jimueller
2,joels
4,Jeffrey Blake
2,GilloD
1,kshchepelin
1,Steve Hill
7,igorsantos07
8,Joseph jun. Melettukunnel
0,Charles Shoults
5,Matuszek
4,David Dolphin
2,beny
3,Wannabe Tycoon
0,MNGwinn
1,alekop
9,Wyatt Baldwin
7,Phill Pafford
28,Nick Stinemates
25,Michael Myers
2,Slav
5,kaizen
2,Jim Jones
15,user111677
1,user537437
3,noorbakhsh
0,Radoslav Minchev
2,rravuri
3,Mcg1978
1,Mohd Hafiz Ishak
2,Henning Krause
0,user508418
13,Blagomir
1,ManjotSingh
2,G-M
0,Nathan Kovner
0,Warren Gaebel
1,niche
2,Souljacker
0,BaldwinKoo
0,Romil
3,Stevio
3,Dan D.
5,asyou007
0,EmperiorEric
0,racharambola
24,koa
0,Mudith
0,nicoe
-1,manuel rodriguez coria
0,Angel Aparicio
11,augustss
0,Ali Irawan
5,Cerin
9,Konrad Garus
0,Rama
1,Reagan Penner
1,jjanggoo
1,DanTdr
0,jojez
1,kakopappa
0,TAT
1,SteveSmithSQL
-1,user208763
2,swolff1978
3,Justice
4,Alexander Bortnik
2,Richard Friend
5,Zano
21,Brian Alexander
0,pklausner
4,nlinus
5,user58095
4,Colin Gislason
1,calvinf
2,CResults
78,hostnik
3,Ruutert
4,AlterEgo
4,iamagalaxy
0,Chris Claxton
28,Michael Collins
0,Nurgo
9,mattv
7,eze1981
3,kennbrodhagen
5,Bob Beamon
0,Dipak Vyas
0,user441058
1,Postulate
1,user444266
6,LaPhi
0,B4NZ41
1,Enno Brehm
1,Bruno Romano
3,Ryan Johsonson
0,digiwombat
0,user366394
0,user419442
1,Exa
2,Napolit
2,Ale_x
0,petrescu
1,Rick Hodder
5,Shri.harry
2,Todd Bethel
0,Gabs
4,Borislav Ivanov
2,Xeo
4,hzap
2,Bobby Officer
14,inanutshellus
17,lorg
15,user175104
6,vz0
1,Michael Portz
15,M Ward
36,My Alter Ego
1,Jeremy Thake MSFT
1,Shaun Rowan
1,Gulix
10,Jeff O'Neill
1,Onkar Deshpande
20,binOr
12,Javaxpert
7,sgoel
2,freshr
12,Jb Evain
2,user42065
4,poisson
2,southern_snowman
5,code511788465541441
67,Kenny Rullo
1,Peter Tizzard
3,jmk23
0,Jared Senator
2,Romain Castell
2,intq
2,user454322
0,Syed Adeel Asim
2,forcebrute
1,JuanPi
0,pureconsciousness
1,kanenas
14,Amir R.
19,Arnaud LM
1,tt123
0,user422224
2,Raj Aththanayake
1,Dimitree
1,shokora
1,botptr
2,b0nd
0,Rahul N
0,Ashish Uthama
4,Houtman
1,Ray Vahey
9,bry4n
1,Eduardo Rodrigues
1,ricvg
34,Triptych
1,Muxecoid
0,asheemm
4,andreabedini
1,jondro
11,Iron Lung
2,Roger Nelson
66,housemaister
9,Ray Fan
1,Rob McCauley
3,Graham Ambrose
2,Mathew Hall
3,atbebtg
10,peter_packet
3,Fozefy
0,rubytiger1
0,Zetoke
-1,Bhushan Lodha
2,Justin Thoo
1,MR-RON
1,David Brady
2,Ohad Kravchick
1,Sabine Blackburn
1,Mark Huber
0,cateye
3,phreed
2,dirkb
1,user367766
4,Supyxy
1,Asad Rasheed
2,danielmik
2,Adam G. Carstensen
2,fMinkel
2,Johnny Spittle
-2,Andreas Joelsson
2,Saddoveanu
2,Felipe Andrade
2,Paddyslacker
1,Brad Wery
0,alchemist
0,rydordy
14,Ian Lesperance
8,Jason stewart
23,NathanD
3,Ivan Vučica
7,Oysio
5,Oleg Pavliv
4,bychkov
0,DssTrainer
3,500 - Internal Server Error
0,Ahah
1,thealexjohn
1,Mtaraby
0,Damien Sawyer
0,MSGrimpeur
2,Wayne H
0,user295944
1,mfkilian
1,dsplatonov
0,Kalyan Sarkar
3,Steve Benton
1,Mr. T
1,JohnForDummies
5,RamboNo5
6,kvaruni
1,Tammy
2,McDJ
0,Lana A
1,Nakul
0,ted g
1,Riven
0,Programme Newbie
23,Hrishi Mittal
2,Justin Mrkva
1,Oraaps
3,Imran Raheem
1,TheSQLGuru
11,Alberthoven
0,nupek
2,user24632
1,hrchen
4,Glaxalg
2,pavsaund
1,Yngwie
5,Liron Levi
3,Zachary Anker
1,riagis
0,Twist
1,Rene Pilon
0,andrax
6,Brett Henderson
0,user435696
0,deepheat
32,MrPloops
2,Brylev Daniel
0,scohoe
0,Pif
2,Ahmed Salem
1,TokyoTech
4,David Benham
1,igaiga
1,Bruno Berisso
0,richardps
3,Son of anarchy
0,user269647
0,LTME
8,alaak
2,pirostraktor
0,anthr
5,E Zeelen
1,TrueStar
1,chocksaway
2,Mr Private
2,sauldraws
12,memmons
1,Whoever
11,Tzafrir
3,Etienne Coumont
0,Chuck Jones
4,bocca
4,Dve
1,rhild
5,John Doe
3,m0sa
2,XXXXX
0,Ger Apeldoorn
1,Barabbas
3,Jono_2007
0,JimRob
0,Shweta Shah
2,Rijksband
2,Paul Riedel
1,Eir Nym
1,Sean Thayne
2,cria
2,Simone Tripodi
3,Tlhan Ghun
0,Pietswieb
3,fny
4,Damon L
1,Chris Chen
1,Nicolas Font
0,Daniel E Steward
19,lost3den
8,nortally
0,pmalerba
1,Silverwing
2,samandmoore
4,idazuwaika
3,Jlam
1,Bess
5,Corelgott
0,Ryan Twilley
1,excelsior
7,JRL
3,mundeep
10,Zahymaka
2,sbobcat
1,ggruschow
5,Neal Richter
5,hluk
1,user455625
3,Vipin Arora
3,hellojst
8,Kruddler
1,Jono Davis
3,paulgrif
52,dsmudger
0,iKikas
1,roadrider
5,LennyStackOverflow
21,Ganesamoorthy
-2,Riccardo The Loser
2,user343196
1,imasud
14,aldeano
10,Mermoz
5,Max Seelemann
5,gtcaz
3,astebbin
1,Shree Mandadi
2,Sheac
0,TZ_Geek
6,pedrosanta
8,om.
14,jmb
0,yuvalz
4,rvpals
1,ignicious
24,looter
4,ohho
0,ka3751
0,mhawthorne
3,user113468
6,user143879
0,user162400
3,user32850
6,Slurps Mad Rips
9,Dscoduc
1,DDiVita
4,Charles Beattie
1,Jon Flanders
1,Max Chernyshov
6,Krzys Czelusniak
0,lorddaveyjohno
2,dratengon
18,Jitendra Bansiwal
1,Pranav Garg
8,Leif Strand
2,dflems
0,Stefan Lendl
0,Daemen
1,Badiboy
0,Trygle
7,namklabs
10,aL3xa
4,droidix
2,Illia
2,user393485
8,Marmotte042
5,kire
0,Adi_aks
0,user317777
0,user321615
0,Shtong
0,saintniyi
6,vaisarger
62,Jay67A
0,Zakir Sajib
1,Souvik
8,strange quark
0,user257867
0,psramkumar
4,Michael A.
3,jdehaan
4,user174364
3,Polyfun
1,Getsy
2,Katie
5,Keren
7,Chris Sears
4,jamesrom
4,Freeman
4,Chris Judge
19,eggsy84
1,Spanky Quigman
3,Rich Reuter
2,Brendan Kowitz
4,J. Polfer
9,Eduardo Scoz
1,taglius
1,CarbonX
3,chrismetcalf
2,Nick Barnwell
4,"Big Joe "
0,nobitavn94
1,klaussner
1,leoberto
2,Brian O'Driscoll
6,otmar
1,rkrabbenborg
1,amourgh
23,KITT
2,JF Gagnon
2,Jeremi Stadler
1,Nicolas Huillard
2,P.McSwain
19,HAJJAJ
1,Simon Lawrence
0,mtfk
0,Hasan Agha
1,Wifi Cordon
2,user317808
0,iphone newbie
1,gosling
0,floatingLomas
1,Android_prog
4,philcolbourn
0,Gobezu Sewu
5,Dave Lawrence
3,ulum
4,Juan Reza
14,Tom Donaldson
12,Naues
2,mgfernan
47,WhiteTigerK
5,ballstud
0,Tom Printy
0,ssankaran
1,ManiSto
2,dmp
1,Sidney de Koning
1,Lloyd Moore
0,srj
3,Sheela
3,Dr. Watson
20,user94774
34,hemanth.hm
4,Troy Moon
4,mack369
3,kidnamedlox
9,Bryan M.
1,user9531
0,afroginthevalley
5,terjetyl
6,Dan Head
2,user38349
4,cmuse
0,sabraham
0,oliveromahony
0,Christopher Toth
0,Jack Pearson
7,rallex
1,Michael Av
0,firstHat
2,apy b
2,sisdog
0,user471014
0,Łukasz Frankowski
0,eromirou
2,Vyacheslav Antonyuk
22,kaskelotti
1,Adolph Trudeau
3,Thymine
0,TANILSON
88,duessi
1,Omkar
2,Matan
4,Garry Pettet
0,keitall
4,Dave Ruske
7,gamov
1,Brian Luft
0,Yo.
0,user195166
1,Alqin
9,user43563
11,Rakesh
3,James H
0,Constandinos
0,user119413
0,awt
8,deadtime
11,Tolle
3,SwaroopH
6,Matt Green
8,Willie Wheeler
3,seekay
1,asdf_enel_hak
1,Loqman
0,user528623
1,Penquin113cp
0,middlehut
1,KimJongIl
5,Ravishankar
5,MyNameIsZero
2,CoreDumpError
1,James Roper
0,irascian
0,user382719
0,Trevor Karjanis
5,Sharifhs
2,Kartik Sivaramakrishnan
5,ianmclaury
0,Julian Cvetkov
-1,Global nomad
6,OWenJ23
6,Alex Gilbert
4,Garcon
6,rugg
13,Mino
0,Alfonse
9,Bastien
2,user245302
3,Ted Nichols
0,vr00m
8,Aleks N.
5,Brandon G
1,Digvijay Kumar
11,haider
1,the_forgotten_guru
12,djen
17,Daniel P
3,user67754
3,krishc
2,sagar
7,Ahmed Mostafa Abdel-Baky
3,mgerety
3,projecktzero
3,rzezeski
13,grt3kl
26,TR.
3,Boden
88,Philip Dreyer
7,Leon Cavallo
0,klefevre
5,user477556
0,Peppe Belgenio
0,Kianosh
0,user497510
0,Toskan
4,Enova
0,Max Langensiepen
2,nelshh
4,Irish Buffer
1,bmaruani
2,SEO Agency
1,user469237
0,user412410
4,user422190
1,user21344
2,aironman
2,trusktr
0,nurain
0,ccyn
0,Tomasz Brzezina
2,reuscam
2,Evgene Russian
2,Michal Čizmazia
3,X.M.
1,sofri
7,Shaun Chapman
0,Wotnot
0,landed
2,Mathieu Diepman
113,ninMonkey
10,Ian C.
7,iroybot
9,guidoism
5,ldrg
4,Oh Danny Boy
4,Mirko Stocker
0,ravyr
0,7macaw
0,user200762
14,ton4eg
1,user246091
1,Sebastian Seifert
2,Inês
12,BobMcGee
0,Jesper Haug Karsrud
3,Tor Storli
0,Troy Sartain
4,JCdowney
12,Vincent Robert
1,tony.chevis
6,Ivo Trompert
2,markhellewell
3,mustafabar
3,Howard Hoffman
2,Jackie Kirby
4,Narinder
5,PascalV
0,MyWisest
0,destiny1020
1,Darwin Ling
0,Tucif
0,axmachado
3,user396219
21,Dav3
1,Ganesh Kanna
1,lucian.cioroga
1,thulasi policherla
41,Voxel
-1,Muhammad Anas Khan
2,BoB1990
-4,md004
0,Gorpacrate
3,Mad Man Moon
0,IICuX
0,Cody B.
1,user275157
2,John Weaver
1,kimion09
2,dansuzuki
7,JoseJose
1,trope
1,Goran Zafirovic
0,Colin W
1,albertototo
6,Dimitar
18,user95440
28,user95883
4,David Henderson
3,Daniel Cotter
2,CMG
2,Mike Reedell
1,akalenuk
5,Mark Simpson
9,Robert Munteanu
9,PJT
5,Regis Zaleman
4,Kingkarter
1,vsoft_developer
2,ToddN
1,Argiris
17,user545125
1,Robert Northen
1,Ravi Kumar
0,AboSami
0,Koen VC
30,xwl
4,Tom Bell
6,acesnap
2,Archip
0,Roderick Taylor
2,Nakah
1,R.I.P.coalMINERS
8,khuss
6,CookiezMonstar
0,user266203
1,Sunnie Park
4,Mehrdad
9,Jose M. Vilomar
6,Shcheklein
4,Istao
4,koushi
0,Rui Silva
5,BFB
0,Yisroel M. Olewski
1,Susanta Samanta
2,Asus
1,Davis Z. Cabral
17,mager
2,zzz777
13,Sangamesh
0,goyote
10,valentin
4,Niki
4,Kena
5,Bob Albright
6,AaronSieb
38,DzinX
1,Kablam
1,Rutgerinc
1,schöppi
2,pppoe
18,binsearch
5,underwood
0,Jelmar
4,BlaBla
4,Japtar
1,René Sackers
0,noman
1,yohan.jayarathna
2,grexos
1,user367201
0,renam.antunes
1,tsgrasser
0,louis vuitton
2,user405400
0,nman84
0,Hani Nabil Boustani
1,mocopera
3,PurpleAce1979
2,Jake88
1,nick_carter
1,Adam Faryna
2,user249380
6,arturo
3,FuryVII
2,Alex Spence
2,Kulichik
3,Glenn Doten
4,xastor
2,WalterVonBruegemon
2,nik3daz
14,Byrl
2,serg_hd
1,Gregory Kurts
1,Scuzzy
4,Etienne Posthumus
0,mrx
4,joeslice
8,Martin B
1,Mike Munroe
1,MrSlippers
4,user43823
1,DK Crame
1,LoganFrederick
0,Digvijay
5,Andrew Westberg
3,Mzajax
3,Doozie
1,pappa
11,segero
1,Dhandapani
0,Gregor A. Lamche
11,mcbeav
1,Sean Brown
7,Sibi JV
0,bu_
1,hhbarriuso
10,Yaroslav Boichuk
0,Dr.j
0,Luís Carlos
0,je2
0,Farrand
0,LIAL
0,Charle
0,Harsh Shah
2,ldmc
14,ggomeze
3,Michael Baer
0,Rinie
2,Josh Townzen
0,DansonDanson
1,Jishnu
1,Brian Bedard
7,Alessandro Checco
0,user235221
3,Paul Breed
0,gabetocci
1,Dan Forys
3,DonCarnage
2,sipiatti
4,simplyletgo
2,yerekla
7,sync
1,Leav
1,dave thieben
2,nashr rafeeg
22,Matt Brandt
9,Salameh
6,Navarr
0,Stonefish
11,aspartame
3,user91275
9,Vlad Dogaru
0,user499518
3,user501620
3,blade196
21,ejnadall
0,themgt
1,Kay S.
3,Andrea Singh
2,JesseBuesking
0,YeeManB
2,Mafin
6,Joe Scho
3,Sency
5,Travis H.
0,Sadface
0,P44T
2,xiang
2,StackOverflower
0,user425518
0,waraker
17,Hippicoder
2,Pharaun
1,Arjan Molenaar
7,gkshope
5,Sabrown
0,Samuel Goodwin
0,tobygriffin
0,vinod patel
3,ZeusT
1,Jon Busby
2,hground
0,Gil Kléber
10,soshial
63,ekerner
1,psteiner
10,Sawyer
3,wardw
1,Filip Nguyen
4,Dzmitry Lahoda
4,Ravi Gupta
0,Włodzimierz
1,vwemil
0,JadB
4,Sichbo
1,onassar
5,Sameer C
3,jawache
22,hbar
36,Chris Lomont
12,driis
1,Carlo Kok
7,WPWoodJr
5,JohnRudolfLewis
3,LocalJoost
-36,Tom Arleth
1,TchK
4,Vincent.w
1,Andrei Eremchuk
0,Ayan Sen
5,gregorej
-1,user554230
0,renz
14,user292344
0,arunmur
5,kcb263
0,tornow
3,kosack
3,themattreid
2,Tigran Tokmajyan
6,Nam G VU
11,thetoolman
18,iseletsk
0,Sudheer Koganti
1,codeDr
2,heads5150
2,Jimmie Lin
13,j-g-faustus
25,Evgeny007
2,mitron
35,atoumey
6,Oded
5,rafek
2,Mark Allison
0,Ian Thake
2,dxbmatt
10,Bik
1,Ashraf Fouda
0,ncs
0,tosca
1,gregben
2,isolationism
0,Goan
13,Kori
1,lov
8,4dan
1,mazoula
2,Thomas Strobl
1,Brary
1,TomBS
50,vokilam
3,Pete Verdon
0,marouanebj
3,Sarah Beckham
0,NJH
0,Simon Elliston Ball
0,Jeff Anderson
0,Vinate
1,Praveen Kumar
5,user300484
2,Patrice Peyre
2,Trong Son
4,reifnir
2,efoc
0,FrankPak
2,Alquimista
3,TheToasterThatCould
8,Mica
0,M Rubern C
1,mark stephens
16,vsg
2,l2mt
3,Dheeraj V.S.
6,user67975
4,Homes2001
7,dsimms
3,Elliot Hughes
0,user121501
12,Novitzky
5,Hugo
7,Sten Vesterli
5,Eugene Bulkin
14,leonho
0,saadtazi
2,Farley Knight
6,user404288
5,user414983
1,NiceTShirts
2,tjake
3,Chris Garrett
2,winterTTr
1,Matthew McDonald
4,rmorrison
0,Colin Morgan
1,x-boogie
0,Levi Lentz
0,bezetek
0,user284692
9,tejas trivedi
2,gmoomau
1,sahulik
1,jini
2,user186246
0,Rob Lokhorst
0,adam billmeier
0,Ashwin Bhagwat
2,Andy Li
1,Stelios Sfakianakis
3,meklarian
2,Vivek Navadia
2,Chris Card
3,pastapockets
0,SYK
1,Kirit Chandran
2,craesh
2,kkk
2,epi
9,Michael Krelin - hacker
18,Baldu
7,Jeremy Seekamp
7,Binil Thomas
1,Antonio Dlp
9,Nick Craver
21,user14079
11,devonmallory
2,RichB
-2,Alexander Aen
2,George Suaridze
0,James Murgolo
2,J. Bek
4,DomQ
0,Josh888
15,Mark Stijnman
1,Cerbi
2,Maulik
2,Sebastian Alberoni
0,user362503
0,Computeras
235,L P
0,IBhadelia
2,mabi
4,cpf
0,rbucinell
24,Chandan Jog
1,ShPavel
0,Mohammad Rafiee
2,Dasa
1,Rodrigo Dellacqua
2,Knubo
18,Vincent de Lagabbe
3,user231628
3,myurko
2,Mark Schultheiss
2,Slowbie
0,mmontalvo
1,Troops
4,Mike Dotterer
4,Chris D.
3,Dane B
9,JayG
61,latortuga
20,John Melville
4,TravisPUK
1,Adrian Archer
2,Shadow Radiance
13,Jakob Simon-Gaarde
1,dancl
0,user544859
8,Marek Radonsky
3,Narendra Choyal
2,Jamshidi
8,user492268
1,Gladiator10
5,Mihail Velikov
0,hiatus
5,GEorge Helyar
11,PRF
5,Hai Vu
1,Josh Harry
1,Radek Stromský
0,Justin Rosemeyer
1,newbDeveloper
0,Callum Jones
5,user337620
63,Wizzlewott
1,torkildr
24,Zaid Masud
4,TripleJ
1,Andriy M
3,DenverCoder9
0,Scott Hartz
4,ranzy
1,evergreen
3,Jonathan Eunice
6,Gilad Manor
0,MVC-Starter
1,cowsandmilk
2,Phil Sanderson
0,pradeek
7,mkl
22,murphy
5,Wayne Lo
1,culov
22,Michel Barbosa
1,jsheehy
1,gansodesoya
5,yli
2,twism113
1,Oleg Zhylin
4,Nick Martin
5,spinlock
3,dudico
5,Miguel Ping
2,ristonj
1,Steve Kalemkiewicz
19,topchef
2,Peter May
0,Nto
0,rudaoshi
1,giga
0,gh0st
14,silow
0,Franck Valentin
4,cian1500ww
0,Astromaz3
6,help
3,p.mesotten
0,Lars-Erik
0,Asif Bhutto
0,ChristianL
5,Raimo Helminen
-2,Cru
4,Alexander Zaytsev
0,Seann
13,Rajeev Raina
0,한국인
1,Anthonie Moore
3,Manikanta
3,Vibhakar SInha
0,anonymous2500
2,Arno Greiler
0,ArthurP
1,kowal
1,Claysson
1,Hanu
1,Daria
2,Joe Simon
1,Alex Sabaka
1,Testing Tools
2,bsg
4,liam.j.bennett
2,Mykeul
2,spuppett
1,Charles Corpier
2,Matt White
13,Ivan Kaplin
0,sgammon
2,nubm
2,larserik
2,superisaac
2,plehoux
1,ajsutton
28,acuth
2,Dotti
2,Coomer
6,Big Al
1,ed1t
18,DyingCactus
3,Swapna
1,Ruslan Babayev
2,LumpN
1,johnnyx
1,DoryuX
36,Franck Mesirard
3,ravenspoint
2,PyNEwbie
11,panosl
0,Brent Miller
1,shanmuga sundhari
0,Dushyant
1,Alvein
5,Seth Nelson
0,skinnedKnuckles
2,Moshe Eshel
1,kba
3,user472874
0,pixelord
3,tstyle
16,semix
3,danspants
3,user368071
67,user371990
2,Moudis
1,mt99
0,endenizen
2,h0tw1r3
1,Morten Lyhr
1,ikhsan
2,Mauro Bianchi
0,amardilo
0,Tim Coffman
0,yoJordan
4,Moot
1,Michael Gaffney
5,Cdsboy
43,Good Person
2,Maddy
2,justinlatimer
4,peponloqui
3,Alexey Busygin
9,crashmstr
4,Echo
3,Adones Cunha
2,BT.
2,mollmerx
1,P2000
2,Alex jg
0,asdasdsadasdasd
6,mwfearnley
2,Ravit Teja
3,Tansu Kocak
11,andreamaf
0,Some person
2,javaLearner
0,Emil Petkov
2,scr
0,suresh j
2,mho
0,kuli_koding
0,proyb3
3,apoorv020
3,Monokai
3,nreyntje
0,dpk
9,dbdii407
1,GDK
2,fycadw
6,user303491
4,jameschinnock
4,danielfishr
0,Ayelet
1,yya
0,Vasiliy Faronov
5,Roland Turner
1,kammy
4,tvdsluijs
0,Mahran Elneel
1,magic
18,Renaud Pradenc
8,Thunderboltz
6,mfawzymkh
0,Jason Crease
5,HyderA
2,Olumide
8,Scott Dorman
2,user13810
3,Spencer Stejskal
6,Leo
7,virtualize
6,burnt1ce
3,qwertfisch
4,Evgeniy Philippov
1,Elangesh
2,akowal
0,marcus from sweden
1,Mshan Fonseka
1,user465001
3,Kelly Lim
4,user493870
0,RCuber
3,Nicolas Connault
2,Andy Rey
-1,Mohammad Faisal
1,Fet
0,Traian
0,Niraj Patel
3,Mark Cameron
2,Mike Fink
0,based2
1,iostriz
